name,team,opposition,position,status,runs,balls,fours,sixes,strike_rate,match_id,year
MS Dhoni,CSK,DC,4,c Negi b Aaron,23,10,1,2,230.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Albie Morkel,CSK,DC,5,c †Ojha b Yadav,0,1,0,0,0.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Dwayne Bravo,CSK,DC,6,not out,33,12,3,2,275.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Mahela Jayawardene,DC,CSK,1,b Ashwin,55,38,4,2,144.73,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
David Warner,DC,CSK,1,c Vijay b Hilfenhaus,3,7,0,0,42.85,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Virender Sehwag,DC,CSK,3,c Hussey b Morkel,1,6,0,0,16.66,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Ross Taylor,DC,CSK,4,c Raina b Bravo,24,14,1,2,171.42,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Andre Russell,DC,CSK,5,c Bravo b Ashwin,16,11,2,0,145.45,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Naman Ojha,DC,CSK,6,c Vijay b Jakati,7,5,0,1,140.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Venugopal Rao,DC,CSK,7,run out (Bravo/Ashwin),10,7,0,1,142.85,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Pawan Negi,DC,CSK,8,not out,8,6,0,1,133.33,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Sunny Gupta,DC,CSK,9,st †Dhoni b Jakati,0,1,0,0,0.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Umesh Yadav,DC,CSK,10,b Ashwin,1,4,0,0,25.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Varun Aaron,DC,CSK,11,run out (†Dhoni),0,2,0,0,0.00,chennai-super-kings-vs-delhi-daredevils-2nd-qualifying-match-548380,2012
Michael Hussey,CSK,KKR,1,b Kallis,54,43,4,2,125.58,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Murali Vijay,CSK,KKR,1,c Shakib Al Hasan b Bhatia,42,32,4,1,131.25,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Suresh Raina,CSK,KKR,3,c Lee b Shakib Al Hasan,73,38,3,5,192.10,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
MS Dhoni,CSK,KKR,4,not out,14,9,2,0,155.55,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Manvinder  Bisla,KKR,CSK,1,c Badrinath b Morkel,89,48,8,5,185.41,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Gautam Gambhir,KKR,CSK,1,b Hilfenhaus,2,4,0,0,50.00,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Jacques Kallis,KKR,CSK,3,c Jadeja b Hilfenhaus,69,49,7,1,140.81,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Laxmi Shukla,KKR,CSK,4,c Hussey b Bravo,3,6,0,0,50.00,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Yusuf Pathan,KKR,CSK,5,c Badrinath b Ashwin,1,2,0,0,50.00,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Shakib Al Hasan,KKR,CSK,6,not out,11,7,1,0,157.14,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Manoj Tiwary,KKR,CSK,7,not out,9,3,2,0,300.00,chennai-super-kings-vs-kolkata-knight-riders-final-548381,2012
Srikkanth Anirudha,CSK,KKR,1,b Kallis,64,55,6,2,116.36,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Murali Vijay,CSK,KKR,1,c Bhatia b Iqbal Abdulla,4,4,1,0,100.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Suresh Raina,CSK,KKR,3,c Ladda b Pathan,33,29,4,0,113.79,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
MS Dhoni,CSK,KKR,4,c †Bisla b Kallis,29,21,1,1,138.09,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Albie Morkel,CSK,KKR,5,not out,15,9,1,1,166.66,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Scott Styris,CSK,KKR,6,not out,5,2,1,0,250.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Manvinder  Bisla,KKR,CSK,1,st †Dhoni b Jakati,27,29,3,0,93.10,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Jacques Kallis,KKR,CSK,1,c Badrinath b Ashwin,54,42,7,0,128.57,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Yusuf Pathan,KKR,CSK,3,run out (†Dhoni),11,12,0,1,91.66,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Manoj Tiwary,KKR,CSK,4,st †Dhoni b Randiv,27,15,1,2,180.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Eoin Morgan,KKR,CSK,5,st †Dhoni b Raina,6,6,1,0,100.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Gautam Gambhir,KKR,CSK,6,run out (Styris),1,2,0,0,50.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Laxmi Shukla,KKR,CSK,7,c Styris b Southee,14,10,2,0,140.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Rajat Bhatia,KKR,CSK,8,not out,0,1,0,0,0.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Iqbal Abdulla,KKR,CSK,9,not out,3,3,0,0,100.00,chennai-super-kings-vs-kolkata-knight-riders-1st-match-501198,2011
Shikhar Dhawan,SRH,RR,1,c Raut b Singh,24,15,2,1,160.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Ishank Jaggi,SRH,RR,1,c Botha b Warne,25,28,3,0,89.28,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Kumar Sangakkara,SRH,RR,3,c †Paunikar b Trivedi,0,3,0,0,0.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Bharat Chipli,SRH,RR,4,b Trivedi,6,9,1,0,66.66,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Jean-Paul Duminy,SRH,RR,5,c Botha b Warne,14,17,0,1,82.35,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Dan Christian,SRH,RR,6,c sub (AM Rahane) b Trivedi,26,19,1,2,136.84,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Dwaraka Ravi Teja,SRH,RR,7,c Menaria b Singh,28,20,2,1,140.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Dale Steyn,SRH,RR,8,c Botha b Singh,7,6,1,0,116.66,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Amit Mishra,SRH,RR,9,not out,2,2,0,0,100.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Ishant Sharma,SRH,RR,10,not out,1,1,0,0,100.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Amit Paunikar,RR,SRH,1,c †Sangakkara b Steyn,20,19,4,0,105.26,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Rahul Dravid,RR,SRH,1,b Steyn,28,35,2,0,80.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Johan Botha,RR,SRH,3,not out,67,47,8,1,142.55,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Ross Taylor,RR,SRH,4,not out,21,14,1,2,150.00,deccan-chargers-vs-rajasthan-royals-2nd-match-501199,2011
Brendon McCullum,KTK,RCB,1,c Nannes b Kohli,45,32,4,2,140.62,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
VVS Laxman,KTK,RCB,1,c Pujara b Dilshan,36,29,2,2,124.13,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Mahela Jayawardene,KTK,RCB,3,st †de Villiers b Vettori,18,18,2,0,100.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Brad Hodge,KTK,RCB,4,b Khan,27,21,3,0,128.57,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Ravindra Jadeja,KTK,RCB,5,not out,23,16,2,1,143.75,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Raiphi Gomez,KTK,RCB,6,c Tiwary b Nannes,0,1,0,0,0.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Parthiv Patel,KTK,RCB,7,not out,1,4,0,0,25.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Mayank Agarwal,RCB,KTK,1,c Vinay Kumar b Jadeja,33,24,2,2,137.50,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Tillakaratne Dilshan,RCB,KTK,1,c McCullum b Sreesanth,1,4,0,0,25.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Virat Kohli,RCB,KTK,3,lbw b Vinay Kumar,23,18,4,0,127.77,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
AB de Villiers,RCB,KTK,4,not out,54,40,1,5,135.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Saurabh Tiwary,RCB,KTK,5,c Jayawardene b Gomez,26,24,2,0,108.33,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
Asad Pathan,RCB,KTK,6,not out,12,4,3,0,300.00,kochi-tuskers-kerala-vs-royal-challengers-bangalore-3rd-match-501200,2011
David Warner,DC,MI,1,b Malinga,1,3,0,0,33.33,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Virender Sehwag,DC,MI,1,run out (Tendulkar),19,16,2,1,118.75,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Unmukt Chand,DC,MI,3,b Malinga,0,2,0,0,0.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Aaron Finch,DC,MI,4,c Rayudu b Harbhajan Singh,8,12,1,0,66.66,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Naman Ojha,DC,MI,5,c Malinga b Murtaza,29,30,2,1,96.66,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Venugopal Rao,DC,MI,6,b Malinga,26,25,3,0,104.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Irfan Pathan,DC,MI,7,run out (Sathish/†Jacobs),0,1,0,0,0.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Roelof van der Merwe,DC,MI,8,not out,8,6,1,0,133.33,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Morne Morkel,DC,MI,9,b Malinga,0,2,0,0,0.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Umesh Yadav,DC,MI,10,st †Jacobs b Harbhajan Singh,0,4,0,0,0.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Ashok Dinda,DC,MI,11,c Franklin b Malinga,0,5,0,0,0.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Davy Jacobs,MI,DC,1,b Morkel,1,6,0,0,16.66,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Sachin Tendulkar,MI,DC,1,not out,46,50,3,1,92.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Ambati Rayudu,MI,DC,3,run out (van der Merwe),14,15,2,0,93.33,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Rohit Sharma,MI,DC,4,not out,27,30,3,0,90.00,delhi-daredevils-vs-mumbai-indians-4th-match-501201,2011
Adam Gilchrist,PBKS,PWI,1,c †Uthappa b Thomas,1,3,0,0,33.33,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Shaun Marsh,PBKS,PWI,1,c Sharma b Wagh,1,3,0,0,33.33,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Paul Valthaty,PBKS,PWI,3,c Ryder b Thomas,6,6,1,0,100.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Dinesh Karthik,PBKS,PWI,4,c Sharma b Wagh,0,7,0,0,0.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Abhishek Nayar,PBKS,PWI,5,c Yuvraj Singh b Ryder,12,18,2,0,66.66,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Sunny Singh,PBKS,PWI,6,run out (Yuvraj Singh/†Uthappa),12,6,3,0,200.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Ryan McLaren,PBKS,PWI,7,not out,51,43,6,1,118.60,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Piyush Chawla,PBKS,PWI,8,c †Uthappa b Wagh,15,28,0,0,53.57,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Praveen Kumar,PBKS,PWI,9,c †Uthappa b Parnell,3,5,0,0,60.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Nathan Rimmington,PBKS,PWI,10,not out,1,1,0,0,100.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Graeme Smith,PWI,PBKS,1,c McLaren b Kumar,0,1,0,0,0.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Jesse Ryder,PWI,PBKS,1,c †Gilchrist b McLaren,31,17,6,0,182.35,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Mithun Manhas,PWI,PBKS,3,c †Gilchrist b Nayar,35,32,5,1,109.37,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Robin Uthappa,PWI,PBKS,4,not out,22,14,1,2,157.14,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Yuvraj Singh,PWI,PBKS,5,not out,21,15,2,1,140.00,pune-warriors-vs-kings-xi-punjab-5th-match-501202,2011
Jacques Kallis,KKR,SRH,1,c Dhawan b Duminy,53,45,7,1,117.77,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Manvinder  Bisla,KKR,SRH,1,lbw b Mishra,19,21,3,0,90.47,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Gautam Gambhir,KKR,SRH,3,b Mishra,29,18,4,0,161.11,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Manoj Tiwary,KKR,SRH,4,not out,30,21,2,2,142.85,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Yusuf Pathan,KKR,SRH,5,c Jaggi b Steyn,22,15,4,0,146.66,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Shikhar Dhawan,SRH,KKR,1,run out (Morgan),7,7,1,0,100.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Ishank Jaggi,SRH,KKR,1,b Iqbal Abdulla,3,9,0,0,33.33,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Bharat Chipli,SRH,KKR,3,c Kallis b Bhatia,48,40,6,1,120.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Kumar Sangakkara,SRH,KKR,4,c Kallis b Bhatia,16,15,2,0,106.66,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Jean-Paul Duminy,SRH,KKR,5,c Kallis b Iqbal Abdulla,6,8,0,0,75.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Dan Christian,SRH,KKR,6,c ten Doeschate b Iqbal Abdulla,25,13,1,2,192.30,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Dwaraka Ravi Teja,SRH,KKR,7,c Kallis b Unadkat,14,10,1,1,140.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Dale Steyn,SRH,KKR,8,b Unadkat,13,12,1,0,108.33,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Amit Mishra,SRH,KKR,9,not out,12,5,1,1,240.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
Ishant Sharma,SRH,KKR,10,not out,1,1,0,0,100.00,kolkata-knight-riders-vs-deccan-chargers-6th-match-501203,2011
David Warner,DC,RR,1,c Raut b Singh,54,44,6,1,122.72,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Virender Sehwag,DC,RR,1,c Dravid b Tait,4,2,1,0,200.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Aaron Finch,DC,RR,3,c Botha b Tait,11,14,1,1,78.57,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Unmukt Chand,DC,RR,4,c Dravid b Warne,2,10,0,0,20.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Naman Ojha,DC,RR,5,c Tait b Warne,0,2,0,0,0.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Venugopal Rao,DC,RR,6,c Warne b Trivedi,60,40,4,4,150.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Irfan Pathan,DC,RR,7,not out,9,6,2,0,150.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Roelof van der Merwe,DC,RR,8,not out,2,3,0,0,66.66,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Amit Paunikar,RR,DC,1,b Dinda,5,8,1,0,62.50,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Rahul Dravid,RR,DC,1,c †Ojha b van der Merwe,38,31,6,1,122.58,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Johan Botha,RR,DC,3,not out,39,32,4,0,121.87,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Ashok Menaria,RR,DC,4,c Sehwag b Pathan,22,15,0,3,146.66,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Ajinkya Rahane,RR,DC,5,b Morkel,18,17,1,1,105.88,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Ross Taylor,RR,DC,6,not out,18,10,1,1,180.00,rajasthan-royals-vs-delhi-daredevils-7th-match-501204,2011
Mayank Agarwal,RCB,MI,1,b Malinga,0,1,0,0,0.00,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Tillakaratne Dilshan,RCB,MI,1,not out,59,52,4,2,113.46,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Virat Kohli,RCB,MI,3,c †Jacobs b Pollard,12,19,2,0,63.15,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
AB de Villiers,RCB,MI,4,c & b Pollard,38,36,3,1,105.55,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Asad Pathan,RCB,MI,5,b Malinga,0,2,0,0,0.00,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Saurabh Tiwary,RCB,MI,6,not out,16,10,3,0,160.00,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Davy Jacobs,MI,RCB,1,b Nannes,22,16,2,2,137.50,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Sachin Tendulkar,MI,RCB,1,not out,55,46,7,0,119.56,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Ambati Rayudu,MI,RCB,3,not out,63,50,9,0,126.00,royal-challengers-bangalore-vs-mumbai-indians-8th-match-501205,2011
Srikkanth Anirudha,CSK,PBKS,1,lbw b Kumar,0,1,0,0,0.00,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Murali Vijay,CSK,PBKS,1,st †Gilchrist b Chawla,74,43,6,4,172.09,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Suresh Raina,CSK,PBKS,3,c Valthaty b Kumar,0,1,0,0,0.00,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
S Badrinath,CSK,PBKS,4,not out,66,56,8,0,117.85,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
MS Dhoni,CSK,PBKS,5,b Harris,43,20,4,2,215.00,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Paul Valthaty,PBKS,CSK,1,not out,120,63,19,2,190.47,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Adam Gilchrist,PBKS,CSK,1,c Randiv b Morkel,19,15,2,0,126.66,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Shaun Marsh,PBKS,CSK,3,run out (Randiv/Anirudha),12,14,0,0,85.71,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Sunny Singh,PBKS,CSK,4,c Jakati b Randiv,20,11,2,1,181.81,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Abhishek Nayar,PBKS,CSK,5,lbw b Southee,0,1,0,0,0.00,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Dinesh Karthik,PBKS,CSK,6,not out,21,11,2,1,190.90,kings-xi-punjab-vs-chennai-super-kings-9th-match-501206,2011
Brendon McCullum,KTK,PWI,1,c †Uthappa b Thomas,0,1,0,0,0.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
VVS Laxman,KTK,PWI,1,b Parnell,0,3,0,0,0.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Parthiv Patel,KTK,PWI,3,c Smith b Parnell,21,19,4,0,110.52,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Mahela Jayawardene,KTK,PWI,4,c †Uthappa b Parnell,2,3,0,0,66.66,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Brad Hodge,KTK,PWI,5,c Kartik b Sharma,39,36,2,2,108.33,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Ravindra Jadeja,KTK,PWI,6,c Parnell b Ryder,47,33,3,3,142.42,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Raiphi Gomez,KTK,PWI,7,not out,26,18,3,0,144.44,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Vinay Kumar,KTK,PWI,8,run out (Parnell/†Uthappa),1,1,0,0,100.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Sreesanth,KTK,PWI,9,run out (†Uthappa/sub [NL McCullum]),1,6,0,0,16.66,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
RP Singh,KTK,PWI,10,not out,0,1,0,0,0.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Jesse Ryder,PWI,KTK,1,c & b Vinay Kumar,17,10,3,0,170.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Graeme Smith,PWI,KTK,1,c Singh b Jadeja,24,24,3,0,100.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Mithun Manhas,PWI,KTK,3,c Jadeja b Hodge,12,19,1,0,63.15,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Yuvraj Singh,PWI,KTK,4,c †Patel b Hodge,8,12,0,0,66.66,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Robin Uthappa,PWI,KTK,5,b Muralitharan,31,13,3,2,238.46,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Mohnish  Mishra,PWI,KTK,6,not out,37,21,2,2,176.19,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Wayne Parnell,PWI,KTK,7,run out (Gomez/Jadeja),1,5,0,0,20.00,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Rahul Sharma,PWI,KTK,8,not out,10,9,0,1,111.11,pune-warriors-vs-kochi-tuskers-kerala-10th-match-501207,2011
Sunny Sohal,SRH,RCB,1,c Tiwary b Ninan,38,37,5,1,102.70,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Shikhar Dhawan,SRH,RCB,1,c Vettori b Khan,11,9,2,0,122.22,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Kumar Sangakkara,SRH,RCB,3,c †de Villiers b van der Wath,36,25,3,1,144.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Bharat Chipli,SRH,RCB,4,not out,61,35,5,3,174.28,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Jean-Paul Duminy,SRH,RCB,5,c Kohli b Khan,22,15,2,1,146.66,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Dan Christian,SRH,RCB,6,lbw b Khan,0,1,0,0,0.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Mayank Agarwal,RCB,SRH,1,c Mishra b Gony,16,13,2,0,123.07,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Tillakaratne Dilshan,RCB,SRH,1,c †Sangakkara b Sharma,7,8,1,0,87.50,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Zaheer Khan,RCB,SRH,3,b Steyn,0,3,0,0,0.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Virat Kohli,RCB,SRH,4,b Gony,71,51,5,3,139.21,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
AB de Villiers,RCB,SRH,5,c †Sangakkara b Gony,0,7,0,0,0.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Saurabh Tiwary,RCB,SRH,6,c †Sangakkara b Mishra,7,10,0,0,70.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Cheteshwar Pujara,RCB,SRH,7,c Christian b Steyn,25,15,4,0,166.66,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Johan van der Wath,RCB,SRH,8,c †Sangakkara b Steyn,0,1,0,0,0.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Daniel Vettori,RCB,SRH,9,not out,3,6,0,0,50.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Ryan Ninan,RCB,SRH,10,c †Sangakkara b Christian,3,6,0,0,50.00,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Sreenath Aravind,RCB,SRH,11,not out,2,3,0,0,66.66,deccan-chargers-vs-royal-challengers-bangalore-11th-match-501208,2011
Amit Paunikar,RR,KKR,1,c Kallis b Shakib Al Hasan,9,15,2,0,60.00,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Rahul Dravid,RR,KKR,1,b Pathan,35,34,4,0,102.94,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Ashok Menaria,RR,KKR,3,c & b Pathan,27,21,2,1,128.57,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Shane Watson,RR,KKR,4,b Shakib Al Hasan,22,13,0,2,169.23,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Ross Taylor,RR,KKR,5,not out,35,25,2,2,140.00,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Johan Botha,RR,KKR,6,not out,12,12,0,0,100.00,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
Manvinder  Bisla,KKR,RR,1,run out (†Paunikar/sub [FY Fazal]),1,3,0,0,33.33,rajasthan-royals-vs-kolkata-knight-riders-12th-match-501209,2011
